id,created_at,text
609560595004723201,2015-06-13 03:19:05,b'LOVE dressing my daughter in baby clothes. The itsy-bitsy pink pajamas. The tiny white socks. The black leather mask. Cuteness overload!'
609556913454317569,2015-06-13 03:04:27,"b""RT @bazecraze: Hell is a really long hallway where someone's walking toward you and you can't remember their name."""
609321266034573313,2015-06-12 11:28:05,"b""We're talking about exotic dancing, right? https://t.co/bjIb2PlQI0"""
609318202456211456,2015-06-12 11:15:54,"b""ME: Do I look like Ben Affleck?\n\nUNCLE DALE: You're not a muscular, bald, black man.\n\nME: But, he's--\n\nUNCLE DALE: --Shhh... Drink."""
609295479294156800,2015-06-12 09:45:37,b'http://t.co/hlHGILDHHT https://t.co/E0FzRyholj'
609183411731759104,2015-06-12 02:20:18,"b""Dear Ryan Reynolds: Fire ants. Really? How 'bout answering the question, you flea-dicked, poo-throwing gas-bag. No need to be so difficunt."""
609182472643833857,2015-06-12 02:16:34,"b""Fire ants. The suit's made from over 97 million fire ants with their pinkies interlocked.  https://t.co/esQ2EHaxti"""
609007906122420224,2015-06-11 14:42:54,"b""We're all just blood filled meat puppets marching inexorably towards death. Or Florida. I'm not very good at this. https://t.co/WZQ0Q1PqP7"""
609000746395160576,2015-06-11 14:14:27,"b""Local TV news reporter: indiscriminate use of hairspray is no way to let people know you're panicking."""
608950012886646784,2015-06-11 10:52:51,"b""Nice try, Progress. They've won.  https://t.co/wkvJLHVZo8"""
608905965602086912,2015-06-11 07:57:49,b'Selecting a lower back tattoo for an infant is easy. Finding someone willing to do the work is challenging. https://t.co/8IcMRo21fw'
608903727974481920,2015-06-11 07:48:56,"b""TJ! The film's been compressed into terabytes and shipped to Don's Editing Emporium 'n Chicken Wings in Encino. #\xf0\x9f\x92\x80\xf0\x9f\x92\xa9L https://t.co/2pzyz9QE61"""
608843205287673856,2015-06-11 03:48:26,"b""That's because those guys only do meth with people.  https://t.co/6V2SvsupjF"""
608830323720257536,2015-06-11 02:57:15,"b""RT @TheShoeMaven: @VancityReynolds @SamFoxMJFF I'm a young person living with Parkinson's and Team Fox supporter. My heartfelt thanks to bo\xe2\x80\xa6"""
608656629488156672,2015-06-10 15:27:03,"b'""Kids, if you can guess where I\'m hiding this lightbulb, you not only win, but get to call me an ambulance."" --Uncle Dale. My 4th birthday.'"
608651839471407104,2015-06-10 15:08:01,b'Sam Fox is worth a follow. Incredible work for PD. The Michael J Fox Foundation has their Dellavedova. @SamFoxMJFF  https://t.co/srKy1x1xJR'
608650672834150401,2015-06-10 15:03:23,"b'Only if the first 20 questions are, ""What name do you dance under?""   https://t.co/QEgA4x8tKj'"
608633524946522112,2015-06-10 13:55:14,"b'Watch the Wearable Towel infomercial again, or punch myself in the penis for thirty straight minutes. There must be more options than this.'"
608481481510518784,2015-06-10 03:51:04,"b""I'd like to cordially invite every episode of Catastrophe into my face now. @robdelaney @SharonHorgan"""
608469691720474624,2015-06-10 03:04:13,b'I tried blinking for the first time today and I totally get it now.'
608285099189141506,2015-06-09 14:50:43,"b""Uncle Dale, it's June. You're drunk, covered in piss, and scaring everyone. http://t.co/o2mZjcaJ3j"""
608095453461151746,2015-06-09 02:17:08,"b""Mike Huckabee always looks like he's either on his way to, or just coming back from a tickle fight."""
607764995846209536,2015-06-08 04:24:01,"b""No idea who coined it, but they must've been HANGRY. (Gun shot. Body hits floor. Sound of dog licking face) https://t.co/7HvmKCH5An"""
607743964960030720,2015-06-08 03:00:27,"b""You'll need a note from my doctor to watch this. @MrCraigBierko https://t.co/svHmSDAT2o"""
607728515316740096,2015-06-08 01:59:03,"b""Sam Fox is killing it across America for Parkinson's research. Wish I could be there... @MJFFResearch #tourdefox https://t.co/f5fSWpze4X"""
607551815417098241,2015-06-07 14:16:55,b'The Space-Time Continuum.  https://t.co/nmIP9b5zLb'
607507983518425088,2015-06-07 11:22:44,"b'""I don\'t walk. I take brave steps."" -- My Uncle Dale. Seconds before getting on an escalator with a large Slurpee.'"
607495015296724992,2015-06-07 10:31:13,b'I object to the lame emoticon. But everything else is spot on.  https://t.co/YfIU4Buddv'
607409573532540929,2015-06-07 04:51:42,"b""Takes a long time to set up, but start a family with the person. Grow old together. They'll never see it coming. https://t.co/pX1m8P9DsF"""
607205638293176321,2015-06-06 15:21:20,"b""I'm not their parent, but I think kids dealing with issues this serious can pretty much do whatever they like. https://t.co/0KENvu5naL"""
607186489860972544,2015-06-06 14:05:14,"b'The only circumstance shitty enough to consider Krokodil as a viable option for getting high, is if I just found out I took Krokodil.'"
607165180552749056,2015-06-06 12:40:34,"b""Saw the Duggar interview: The sets, lighting and actors were all incredibly realistic. Umbrellas up, 'cause it's 'bout to piss Emmys."""
607149122353700864,2015-06-06 11:36:45,"b'I\'m no scientist, but theories on ""multidimensional para-physical phenomena"" seem to hold up fine if you sub in the phrase, ""dat-ass-doe"".'"
607004364679442432,2015-06-06 02:01:32,b'Incredible story covered by Doc LaPook.  https://t.co/5Bigu6Nqqo'
606780343836753920,2015-06-05 11:11:22,"b""If I had my own wild dolphin, we'd have tickle fights. Even though according to most wild dolphins, that's a dick move."""
606645864736489473,2015-06-05 02:16:59,"b""I'm teaching my daughter that the sun goes down each night because it's mad at her. Probably gonna write a book on parenting at some point."""
605982337814269952,2015-06-03 06:20:22,"b'Pretty sure we wake up in bed, next to a nude and extremely dissatisfied Mike Huckabee. Pretty sure. https://t.co/iC52lBNRCO'"
605969953838096384,2015-06-03 05:31:10,"b'My thoughts? What in the fuck-sauce is a reverse mortgage? And why can\'t we ""sexy"" these commercials up a bit?  https://t.co/hl3XkTXadE'"
605850895364988928,2015-06-02 21:38:04,"b""Mr. President: Is it true the White House lawn isn't grass - but in fact, human hair?  https://t.co/1HezPZCUlW"""
605643579290034176,2015-06-02 07:54:16,b'RT @reneedrea2: Cali Update: Deadpool Movie/Hospital http://t.co/iMSfZJ3iTj  @VancityReynolds @ginacarano @RhettReese @John_J_Kelly http://\xe2\x80\xa6'
605471342884814848,2015-06-01 20:29:51,"b'RT @FinalReelFilms: #MississippiGrind Sets September Release, @VancityReynolds, #BenMendelsohn &amp; @OhAnaleigh Star http://t.co/Kj2ktPp2tL ht\xe2\x80\xa6'"
605222106712842240,2015-06-01 03:59:29,"b'""By far, the best test to see if someone\'s had too much to drink, is to witness them shit on the hood of a car."" -- Ancient Chinese Proverb.'"
605221881898098690,2015-06-01 03:58:35,"b'""These coffee beans are imported from Austria. Possibly Italy. I dunno. But they\'re definitely not domestic."" -- Loud Guy at Olive Garden.'"
605221192610385921,2015-06-01 03:55:51,"b'""Welcome to the International Failure Parade and Fucktard Endurance Contest."" -- Uncle Dale, taking me out for ice cream in 1987.'"
605220698152247297,2015-06-01 03:53:53,"b'""Remember, life is a swirling galactic black hole which draws in all light and hope, spitting out only gamma-radi-anger."" -- My therapist.'"
605219776487526400,2015-06-01 03:50:13,"b""It's almost Monday. Which means I'm going to post a few positive affirmations I've picked up here and there over the years. Bear with me..."""
604789211267366912,2015-05-30 23:19:19,b'Very proud to be part of #WeekendForSickKids and honor the memory of Grace Bowen. Grace is unforgettable. http://t.co/wFslDTNLTX'
604227442702614528,2015-05-29 10:07:03,b'#Deadpool has been a privilege to make. And we got to make this film because of you. Gonna eat a samich now. #wrapped http://t.co/AMW68HD2BI'
602952365012987904,2015-05-25 21:40:20,"b'""That rug really tied the room together."" --Walter Sobchak.  https://t.co/OtGq9PUTzy'"
602569161747734528,2015-05-24 20:17:38,"b""The guy wearing a full pint of cologne at the gym. Breathe next to him for 2 minutes and you're legally shit-faced.  https://t.co/JQ0S8EDC8t"""
602549592626855936,2015-05-24 18:59:52,"b""Dan Savage Calls Out Duggar's 'Staggering' Family Values Hypocrisy http://t.co/M2RE0Vubtw"""
602158503742951424,2015-05-23 17:05:49,"b""Not bad! And smart how you've added a pet Anaconda.  https://t.co/X9fZ3S7KtQ"""
601878912486903808,2015-05-22 22:34:49,"b""It won't make Kirk Cameron happy at all. But I'll put in a request.  https://t.co/COXB9cXglP"""
601862118724370433,2015-05-22 21:28:05,"b""The scale we're using is from Jerry Garcia to Ted Nugent. I'd say blood level is currently around Bill O'Reilly. https://t.co/GRZsvh5ptl"""
601479109663948801,2015-05-21 20:06:09,"b""I'll miss Letterman. Every time I did the show felt like going home again: Freezing cold. Unpredictable. Terrifying. And inevitably... fun."""
601478534834565121,2015-05-21 20:03:52,"b""Things haven't changed much.  https://t.co/GBDYBjCRMK"""
600340932039290880,2015-05-18 16:43:26,"b'Mr. President: Is there a sustainable, long term plan for carbon reduction? And if so, why would Zayn just leave? https://t.co/1HezPZCUlW'"
600128597869789184,2015-05-18 02:39:42,"b'Zach - JUST today, they changed the spelling to, ""DedPool"". So... [Loudest silence ever. Followed by more silence.]  https://t.co/HnTahJeRr0'"
599789292085383168,2015-05-17 04:11:25,"b""Calista King: My new friend (and guardian of Deadpool's Katana sword) could use a little help. http://t.co/maBB3iDgch"""
599712865403076608,2015-05-16 23:07:43,"b""I put my pants on both legs at a time. It's incredibly challenging.  https://t.co/lCTQlX9GSK"""
599263240686850048,2015-05-15 17:21:05,"b""Calista King. World's greatest #deadpool fan set visit. Came with a smile. Left with Deadpool's sword. Not bad. http://t.co/kBz0YZ6Mma"""
598892503811661824,2015-05-14 16:47:54,"b""Thumb wrestling isn't always fair. Curiously, my hand is the small one. https://t.co/tVXC3ZhosO"""
598707820255514625,2015-05-14 04:34:02,b'Shots by @rowlandbb http://t.co/62SdddOZCN'
598705573845073920,2015-05-14 04:25:06,b'Got to meet Dustin Kott @kottmotorcycles and the pretty-pretty Triumph Thruxton he built. Amazing bike. http://t.co/mEtbUzoCbi'
598702035110727680,2015-05-14 04:11:03,b'https://t.co/QIR0LHPfZC'
598528871282139136,2015-05-13 16:42:57,"b""The Fan-Art continues to be STRONG for \xf0\x9f\x92\x80\xf0\x9f\x92\xa9L. Keep 'em coming. #deadpool #oldtimey https://t.co/urOIdGhOo7"""
597851392125046784,2015-05-11 19:50:54,b'Stuck the landing. With my mouth. https://t.co/cU0ZEHhkLr'
597605891756597248,2015-05-11 03:35:22,b'Got pretty lucky in the Mom Lottery. This amazing lady KNOWS how to raise 4 boys. She also knows advanced krav maga. http://t.co/VGBAfhCzKN'
597578578507599872,2015-05-11 01:46:50,"b'""GoFundMe"". But for serious, Habitat For Humanity\'s mission is to end the need for those signs. Follow @Habitat_org  https://t.co/ZXkZfA5cM3'"
597453127881596928,2015-05-10 17:28:20,b'Beautiful piece by @NellSco: The Greatest Jokes That Letterman Never Told. http://t.co/zHqOOVSF5n'
597414523448856578,2015-05-10 14:54:56,b'#Deadpool: A motherfucker since 1991. #happymamasday http://t.co/0ihBq71PHW'
596881589511921664,2015-05-09 03:37:15,b'LinkedIn - thanks for occasionally sending me email reminders every single minute all the time forever.'
596462216783601665,2015-05-07 23:50:48,"b'The Zack Morris starter-kits are on sale now! Call my secretary, Gale, and get yours today. http://t.co/sBKz6eNEaO'"
596139283385188353,2015-05-07 02:27:35,"b""DP: Knock-knock. J: Who's there? DP: Tat. J: Tat who? (DP chuckles. Looks up to see a falling piano. Urinates.) https://t.co/3Wql1km9Bc"""
596011551502381056,2015-05-06 18:00:01,"b'When I fight with my band-mates, I just put on a menacing, powder-blue body stocking and dance angry.  https://t.co/jo4YpLztkd'"
596003290682261505,2015-05-06 17:27:12,"b""She's a teenager. So, no romance. Also, it's not a documentary on my creepy Uncle Dale. Also, also, hi Uncle Dale! https://t.co/qnp3kMkMpi"""
595632043217842176,2015-05-05 16:52:00,"b""The newest Canadian space shuttle is made from rich, Western Hemlock wood. And it's a convertible. Suck it NASA. http://t.co/PvPds6a9KF"""
595387522114424832,2015-05-05 00:40:21,"b""@ginacarano beating people into a fine, cottage cheese-like ass-pudding on #Deadpool set today. I'm pulling up the covies tight tonight."""
595281722561810432,2015-05-04 17:39:57,"b""RT @YorkshireTX: You've come a long way, Van Wilder. My @ACScreens column on the maturing of @VancityReynolds http://t.co/5FHAxk3B9Y http:/\xe2\x80\xa6"""
594519797141929984,2015-05-02 15:12:19,b'These @ChloeGMoretz backpacks are going fast. Get yours today!  https://t.co/UH5SLEBVZY'
594247839737192448,2015-05-01 21:11:40,"b""For starters, I'm  https://t.co/2a2dxVo7tu"""
594203336527642624,2015-05-01 18:14:49,"b'Just saw a video on CNBC: How to make a $1,000 Mint Julep. The secret is just a hint of orange zest - and a splash of total fucking asshole.'"
594171293030699008,2015-05-01 16:07:30,"b'RT @ClaytonMyers: .@VancityReynolds maybe the comparison has been made before, but was the #WomanInGold Poster inspired by #safehouse http:\xe2\x80\xa6'"
593754770113835008,2015-04-30 12:32:23,"b""Thought-bubbles would really come in handy 'bout now. #tbt #barakapool http://t.co/ZAZHgPkc5f"""
593538870798458880,2015-04-29 22:14:28,b'Big time support @Jamieoliver in fighting for food education for EVERY child. Sign it. Share it http://t.co/PvnVTWfZpi  #FoodRevolutionDay'
593405224775131136,2015-04-29 13:23:25,"b""I've only ever tried this jumping out of piping-hot lobster bisque. Say what you will, but everybody's surprised. https://t.co/SihPU1q6oK"""
593232703408852992,2015-04-29 01:57:52,b'Can somebody please get this kid a huge steaming bowl of hell-yes? https://t.co/2TWi0qzvTc'
592802817024327681,2015-04-27 21:29:39,"b'Mom, please get off Twitter. Now.  https://t.co/bcRJDxe8cH'"
592546489588551681,2015-04-27 04:31:06,"b""I've fallen for that one before. My own prom was held at the Vancouver Humiliation and Failure Spa. So... nuh-uh.  https://t.co/zRP7lP25XL"""
592089323668832257,2015-04-25 22:14:29,"b'In 1891, Jesse W. Reno invented the Escalator. Mainly, it was created to transport this kid to Awesome-Town. https://t.co/JLSsH4pOAv'"
592056536744071168,2015-04-25 20:04:12,"b""You're right behind me aren't you?  https://t.co/P02VRivN3u"""
591900470790135808,2015-04-25 09:44:03,b'Officially halfway through production on #deadpool and I feel fine. The other guys? notsomuch. http://t.co/5APbHV3VKn'
591766693262729216,2015-04-25 00:52:28,"b""I know three Richards. And I've worked with one wanker. Also, your question is sorta dickish. https://t.co/Uzk8bYIfcy"""
591631425587130369,2015-04-24 15:54:58,b'#Deadpool takes place in the days of present future past.  https://t.co/TNKMMAD19j'
591471019237322752,2015-04-24 05:17:34,"b""RT @LanaDelRey: It's an honor to be a part of this magical movie: 'The Age of Adaline'. https://t.co/ElgvWKK4Ih"""
591253774091493377,2015-04-23 14:54:19,"b""Approximately 45 seconds after being kicked out of the Hell's Angels. http://t.co/e7Vy9VUOAq"""
591230017876570112,2015-04-23 13:19:55,"b""My brother and me. Moments before joining the Hell's Angels. http://t.co/xVrTSOXh7s"""
590987892425502721,2015-04-22 21:17:48,"b'5 chimichangas and a non-threatening, testi-tickle to you, my good man.  https://t.co/iEoLDtAWFo'"
590554241820925953,2015-04-21 16:34:37,b'Two words for you: Ouija Board. Impractical and complicated? Sure. But is it impossible? Absolutely.  https://t.co/wrY7nia9Ew'
590119855380008960,2015-04-20 11:48:32,b'Mackenzie Bowen; beautiful big sister to the late Grace Bowen looked like a movie star last night at #AgeOfAdaline http://t.co/gWVccQXEpP'
589950709623205888,2015-04-20 00:36:24,b'Uh... I can HEAR you. @AgeOfAdaline #AgeOfAdaline #ladyinred https://t.co/JxLGHJezmM'
589910301190983680,2015-04-19 21:55:50,b'Wrist Training Corsets\xe2\x84\xa2. Available only at select--(Sound of bus hitting me. Slight breeze. A distant hawk circles.) https://t.co/5DvDvBt1jv'
589501345419304962,2015-04-18 18:50:47,"b""Travel back in time 38 years. Kindly remind my father to have that third beer. Then for God's sake, look away.  https://t.co/gtUYD6hsGl"""
589202247990415360,2015-04-17 23:02:17,"b""It's not every day you get to ask the Mayor about building a gigantic waterslide from Whistler to Vancouver.  https://t.co/gWOiVJdqAA"""
589104416608780288,2015-04-17 16:33:32,b'Holy roller! Dustin Kott created a #Deadpool inspired Thruxton. Art on wheels. @kottmotorcycles @TriumphAmerica http://t.co/wYQhmorefL'
588704454347661313,2015-04-16 14:04:14,"b'As I soon understood, fly fishing had nothing to do with pulling a trout out of your pants to surprise your brothers. http://t.co/BGzjSGtSFi'"
588454343340269568,2015-04-15 21:30:23,b'Dame. Helen. Mirren.  https://t.co/5IqQLsePyQ'
588187623174189056,2015-04-15 03:50:32,b'The bloodless ghost of traditional network television.  https://t.co/WY1kmLirKO'
588187557462061056,2015-04-15 03:50:16,"b'A grandiose song and dance number to ""Spiderwebs"" by No Doubt. Followed by a 4 hour outfit-changing montage. Obvs. https://t.co/Pgpk8VBwwo'"
588143160674615297,2015-04-15 00:53:51,"b""It's been happening for centuries. Just ask anyone. It's the internet and vodka which allows you to show everyone. https://t.co/on6kPNeM0y"""
587404384671109120,2015-04-12 23:58:13,b'There should be an award for fan art. http://t.co/4Kge5FhoWk'
587404058400399360,2015-04-12 23:56:55,"b""Put Beachcombers back on the air and I'll call.  https://t.co/g9jbBppMHu"""
586978780767330306,2015-04-11 19:47:01,b'Negasonic Teenage Wat-The-Shit?! http://t.co/sUCS7u7BBR'
586912068445474816,2015-04-11 15:21:56,b'RT @RedMagDaily: If you only see one film this weekend make it Woman in Gold http://t.co/SI1FBZKJOv http://t.co/LkHcz95sxw'
586670717023887360,2015-04-10 23:22:53,"b""Dear god let me suit up for the game tomorrow. I can't skate, but I can punch like Sugar Ray. (the singer) https://t.co/NDbYQOuP5f"""
586646407647338496,2015-04-10 21:46:17,"b""I wonder which soup @EricRGilliland ate today. I'm going with a robust clam chowder. Betting starts now."""
586585651237138432,2015-04-10 17:44:52,b'#WomanInGold opens in even more theaters today. Get your tix now to check out this amazing true story! http://t.co/pBv5tS7tFR'
586556488245579776,2015-04-10 15:48:59,b'RT @MrCraigBierko: Be hard to pull off but a pretty funny practical joke would be subtly altering the entire body of Buddhist teachings so \xe2\x80\xa6'
586442299254542337,2015-04-10 08:15:14,b'Not knowing when to stop.  https://t.co/hzNfBywWt0'
586442254522322944,2015-04-10 08:15:03,"b'Being at a funeral and suddenly yelling, ""It\'s up to me now..."" More of a memory.  https://t.co/hzNfBywWt0'"
586441957729107969,2015-04-10 08:13:52,"b'""No Fear"" stickers on cars. \'Cause who wants to approach an intersection next to ""Captain Fucking Fearless-Pants""?  https://t.co/hzNfBywWt0'"
586383894678601728,2015-04-10 04:23:09,"b""That's a toughie. They're all pretty good. But in the end, I'd have to go with old age.  https://t.co/v5FKU10eDr"""
586234213948612611,2015-04-09 18:28:22,"b'Helen Mirren: Hot. Funny. Kind. And has a black belt in ""charming"". Woman In Gold is opening WIDE this weekend. Check it out! #WomanInGold'"
586200776025907200,2015-04-09 16:15:30,"b""The Katanas are named Bea and Arthur. Bea is a dedicated performer and a joy to work with. Arthur's grumpy-wumpy.  https://t.co/2GIR8KCV6l"""
585918476423827457,2015-04-08 21:33:45,b'Smells like someone died up in here. #alivepool http://t.co/sZqvmagVND'
585604473243959297,2015-04-08 00:46:01,b'RT @DrLaPook: My interview with President Obama about #climatechange #GlobalWarming on @CBSThisMorning @CBSEveningNews tomorrow. http://t.c\xe2\x80\xa6'
585564964485758979,2015-04-07 22:09:01,b'He breathes through his penis. Everybody knows that. Please read the comics before posting.  https://t.co/2vuBUFDYVd'
585512592283725825,2015-04-07 18:40:54,"b""Sure. Let's pump some Enya and let our Orinoco flow. Ready when you are.  https://t.co/32YRWYRkRI"""
585512543713636354,2015-04-07 18:40:43,"b""Sweet, Holy, Mary Mother of Alfredo Garcia's Head... Robyn Lively has appeared in pixels and light. Give her a follow @robyn_lively"""
585507151768133632,2015-04-07 18:19:17,b'A flux capacitor. https://t.co/GIoDm0RxVW'
585261135672119296,2015-04-07 02:01:43,b'\xf0\x9f\x92\x80\xf0\x9f\x92\xa9L https://t.co/Dfq2Ciejgg'
585251325950042112,2015-04-07 01:22:44,"b""Amen to that! It's sickening. Most wouldn't know humility if it -- and good god I'm having a great hair day.  https://t.co/FP5lJjeS5s"""
585241665641680897,2015-04-07 00:44:21,b'Grace Bowen would have been 10 years old today. Beautiful tribute from my friend @wick_22 http://t.co/voJmaFQZ60 http://t.co/ExhBRmxKNa'
585227238557130754,2015-04-06 23:47:01,b'Thanks again to the city of Vancouver for allowing us to make #deadpool here at home. Particularly commuters affected by the viaduct closure'
585226744350707712,2015-04-06 23:45:03,b'\xe2\x80\x9c@lordvonpunx: Got arrested on the way to your set because... http://t.co/TsyerXa9qF\xe2\x80\x9d ...Because their common sense was tingling?'
584752672521129984,2015-04-05 16:21:15,"b'Bad guys, may I suggest the brown pants? Many a #Deadpool roaming the streets today. http://t.co/nxRmSjI9Zx'"
584401661633794048,2015-04-04 17:06:28,"b""Wandering around Seattle wondering why nobody's thought to open a coffee shop IN a coffee shop. It's just lazy. #PikePlace"""
584382625059438593,2015-04-04 15:50:49,"b""\xe2\x80\x9c@gbpack44: Why don't celebs answer twitter questions?\xe2\x80\x9d I like to think it's because they have the attention span of a"""
584205631134965760,2015-04-04 04:07:31,"b""RT @Deadline: Want quietly furious instead? Try 'Woman In Gold' w/@VancityReynolds, Helen Mirren. Our review\nhttp://t.co/8yfZF2V2k8 http://\xe2\x80\xa6"""
583735250443898880,2015-04-02 20:58:23,"b""I miss this scene with @GemmaArterton! Watch Ryan Reynolds rock out in this exclusive 'The Voices' deleted scene http://t.co/4n621bZeID"""
583380863456432128,2015-04-01 21:30:11,b'R is also for Rejoice!  https://t.co/VDnYtdTzWY'
583379769321881600,2015-04-01 21:25:50,"b'February 12th. There will be blood. Guns. F-bombs. And graphic, expertly lit French Unicorn sex. #deadpoolRatedR @deadpoolmovie #Aprilpools'"
583316307904311297,2015-04-01 17:13:39,"b'If I was in charge of naming days, I\'d call Hump Day, ""Lawsuit Wednesday"". Because that\'s what happens.'"
583270751525957633,2015-04-01 14:12:38,"b'#deadpool - So we make the blood green. (Views expressed here are mine - not necessarily those of adorable, taint-punchers releasing films)'"
582548220460421120,2015-03-30 14:21:33,"b'\xe2\x80\x9c@DPklok051: Is it going to be rated R or PG-13?"" I want #Deadpool to be R. Always have. Fighting the good fight still. Lotta yelling today.'"
582314857854201856,2015-03-29 22:54:15,"b""\xe2\x80\x9c@hales912: how sad are you about zayn leaving one direction?\xe2\x80\x9d I refuse to believe this. That's like Taylor Swift leaving Taylor Swift."""
582304881647558656,2015-03-29 22:14:37,"b""\xe2\x80\x9c@AlienBeeNews: What was going on in your head when y'all were filming the end credits scene for The Voices?\xe2\x80\x9d Internal panic. Set to music."""
582304795676954624,2015-03-29 22:14:16,"b""\xe2\x80\x9c@nemaato: If Deadpool was cut in half, separated too far to rejoin. Which side regenerates?\xe2\x80\x9d Not sure. But who's your dealer? Is it Doug?"""
581495268157177856,2015-03-27 16:37:30,b'http://t.co/yl9LwjLp9n'
581492198950060033,2015-03-27 16:25:18,b'No bears were harmed in the making of this photo. Though many bears likely turned on.'
581485601674792960,2015-03-27 15:59:05,"b'With great power, comes great irresponsibility. #deadpool #officialsuit @deadpoolmovie http://t.co/MPM89bYz1B'"
581246068542697472,2015-03-27 00:07:16,"b'So happy to be filming #Deadpool in Vancouver. I left this great city a boy... and returned, a marginally taller boy.'"
580812337344446464,2015-03-25 19:23:46,b'\xe2\x80\x9c@MichaelDyble: if I go watch @VoicesMovieUK what will you do?\xe2\x80\x9d Kiss my dad on live tv for two straight hours. Or nothing. Probably nothing.'
580812091130404864,2015-03-25 19:22:48,"b'\xe2\x80\x9c@Geotopher: for my birthday I was told you have a twitter account."" Congratulations on your shittiest birthday-gift-ever-award.'"
579484837683195904,2015-03-22 03:28:46,"b""\xe2\x80\x9c@blakelively: \xf0\x9f\x92\x8c\xf0\x9f\x92\xa9\xf0\x9f\x92\x8c\xe2\x80\x9d If I were a digital turd, I'd want those exact same envelopes escorting me to some sort of waste management facility."""
579484580614262784,2015-03-22 03:27:44,"b'RT @DrLaPook: Discussion of #transgender rights on @CBSThisMorning, including clip from @transparent_tv http://t.co/cS9SpRVVeR @jillsoloway\xe2\x80\xa6'"
579467896969043968,2015-03-22 02:21:27,b'\xe2\x80\x9c@jrmmm75: how do you juggle being a dad and a serial killer?\xe2\x80\x9d                                          I have an assistant.'
578674383813644288,2015-03-19 21:48:19,"b""Sometimes the bad guy isn't the villain. http://t.co/Mk86LQXlPa"""
578364089526673408,2015-03-19 01:15:19,"b'\xe2\x80\x9c@ry_fan: what material was used for creation of a suit of Deadpool?\xe2\x80\x9d The suit is made from over 312,000 individually wrapped toffees.'"
578335058886438912,2015-03-18 23:19:57,b'\xe2\x80\x9c@ArrowFilms: These headlines could be wildly misinterpreted. \n\nCatch @VoicesMovieUK in cinemas from Friday! http://t.co/6tUFc1hZmL\xe2\x80\x9d'
578026274007855104,2015-03-18 02:52:57,b'Hello UK! Ready for a cinematic festival for your face? THE VOICES opens in your neck of the woods Friday! @VoicesMovieUK #thevoicesmovie'
577123564853157888,2015-03-15 15:05:54,"b""Thank you @wick_22 for introducing me to that special little girl. You're a true Canadian Legend for all the best reasons. #RIPGrace"""
577123357092491264,2015-03-15 15:05:05,"b""RT @wick_22: Thx to @CWOFame @VancityReynolds @LukeBryanOnline @LAKings @ErinAndrews for making Graces' journey special. #RIPGrace http://t\xe2\x80\xa6"""
576953498413088769,2015-03-15 03:50:07,b'The night started exactly as planned. But I take full responsibility for the denim condom. It was a mistake. http://t.co/Uy1hXD34Bb'
576628858666921984,2015-03-14 06:20:07,b'Current goal: Move family to Waco. Infiltrate the lives of @TheMagnoliaMom and @chippergaines. Eat stuff. Build stuff. Smash stuff.'
576628087892262912,2015-03-14 06:17:04,"b""Turns out the best book I've read this year is a children's book! Incredible work for PD too! http://t.co/gQDzBxFREy http://t.co/eg00enng7x"""
576627747864231936,2015-03-14 06:15:42,"b""\xe2\x80\x9c@AutumnAutos88: i've always wondered what you used to simulate dog jizz in van wilder'?!\xe2\x80\x9d Just sperm. And have a wonderful evening!"""
576611826290442240,2015-03-14 05:12:26,"b'Curiously, the best thing about a #Deadpool photoshoot, is singing Dolly Parton songs full blast while heavily, HEAVILY armed. Unexpected.'"
575878451288088576,2015-03-12 04:38:16,b'\xe2\x80\x9c@NathanFillion: LOOK WHAT YOU DID. SHAME ON YOU. GO TO YOUR ROOM. #ConMan https://t.co/lkH7b5TUbU\n\nIn a word? Holy shit. (Words.)'
575379522410827776,2015-03-10 19:35:42,"b'I love Words With Friends. Because once you start playing, the next time you look up, another Olympics has come and gone.'"
575334521278595072,2015-03-10 16:36:53,"b""\xe2\x80\x9c@MST3Katie: my sisters &amp; I meeting u at Nick Studios in 90's. http://t.co/ZZHx4xHnF9\xe2\x80\x9d So young! Who let me wear that purple headband?"""
574668979110719489,2015-03-08 20:32:16,"b""\xe2\x80\x9c@Matt_Westphalen:who has better hair, you or @NathanFillion?\xe2\x80\x9d Tough one. Nathan's piece is a silk blend. Mine's Bavarian cow's hair."""
574668225369149440,2015-03-08 20:29:16,b'Boom. http://t.co/tCeMnAAwGN\xe2\x80\x9d'
574638289468022785,2015-03-08 18:30:19,"b""So... you're saying it's perfectly fine to communicate with dolphins using only household cleaning products? http://t.co/Hh8IsvvjyK"""
574297834679197697,2015-03-07 19:57:28,b'\xe2\x80\x9c@ob_rachel: were you born telling a joke?\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xe2\x80\x9d Honestly? I was not born telling a joke. And none of these answers are true. Except one.'
574294242886967297,2015-03-07 19:43:12,"b""\xe2\x80\x9c@ob_rachel: was you born cracking a joke?\xe2\x80\x9d There was a cracking sound. But that's because I was born at 8 years old. We need new questions."""
574294207826800641,2015-03-07 19:43:03,b'\xe2\x80\x9c@ob_rachel: Were you born telling a joke?\xf0\x9f\x98\x84\xf0\x9f\x98\x84\xe2\x80\x9d No. But I had a full head of hair on my back.'
